mapping,ordering,global_masking_rate,entropy,A->C,A->G,A->T,C->A,C->G,C->T,G->A,G->C,G->T,T->A,T->C,T->G
011,96,0.366146,3.939351,0.394531,0.357031,0.389062,0.394531,0.306250,0.382812,0.357031,0.306250,0.367188,0.389062,0.382812,0.367188
011,96_001,0.514714,3.319355,0.424219,0.585156,0.553125,0.424219,0.432813,0.438281,0.585156,0.432813,0.654687,0.553125,0.438281,0.654687
011,96_010,0.510286,3.303420,0.421094,0.573438,0.683594,0.421094,0.413281,0.416406,0.573438,0.413281,0.553906,0.683594,0.416406,0.553906
011,96_011,0.539062,3.189437,0.589063,0.514844,0.516406,0.589063,0.570312,0.542188,0.514844,0.570312,0.501563,0.516406,0.542188,0.501563
011,96_100,0.431510,3.777013,0.424219,0.548438,0.354688,0.424219,0.440625,0.453906,0.548438,0.440625,0.367188,0.354688,0.453906,0.367188
011,96_101,0.458203,3.724596,0.475000,0.402344,0.450781,0.475000,0.496875,0.507031,0.402344,0.496875,0.417188,0.450781,0.507031,0.417188
011,96_110,0.476953,3.499433,0.409375,0.426562,0.417188,0.409375,0.681250,0.455469,0.426562,0.681250,0.471875,0.417188,0.455469,0.471875
011,96_codon,0.500781,3.357655,0.582031,0.639844,0.414844,0.582031,0.572656,0.385156,0.639844,0.572656,0.410156,0.414844,0.385156,0.410156
011,97,0.399479,3.824970,0.389062,0.413281,0.403125,0.389062,0.379687,0.384375,0.413281,0.379687,0.427344,0.403125,0.384375,0.427344
011,97_001,0.526953,3.252420,0.434375,0.437500,0.433594,0.434375,0.668750,0.593750,0.437500,0.668750,0.593750,0.433594,0.593750,0.593750
011,97_010,0.514323,3.297086,0.415625,0.572656,0.668750,0.415625,0.417969,0.411719,0.572656,0.417969,0.599219,0.668750,0.411719,0.599219
011,97_011,0.563672,3.065674,0.537500,0.590625,0.572656,0.537500,0.519531,0.597656,0.590625,0.519531,0.564063,0.572656,0.597656,0.564063
011,97_100,0.425130,3.839443,0.457031,0.400000,0.543750,0.457031,0.438281,0.385156,0.400000,0.438281,0.326562,0.543750,0.385156,0.326562
011,97_101,0.483724,3.495573,0.518750,0.362500,0.668750,0.518750,0.422656,0.542188,0.362500,0.422656,0.387500,0.668750,0.542188,0.387500
011,97_110,0.493099,3.458597,0.414844,0.587500,0.562500,0.414844,0.406250,0.380469,0.587500,0.406250,0.607031,0.562500,0.380469,0.607031
011,97_codon,0.511979,3.268796,0.409375,0.685156,0.577344,0.409375,0.402344,0.418750,0.685156,0.402344,0.578906,0.577344,0.418750,0.578906
011,98,0.386589,3.846025,0.372656,0.371094,0.376563,0.372656,0.415625,0.380469,0.371094,0.415625,0.403125,0.376563,0.380469,0.403125
011,98_001,0.539583,3.212197,0.485938,0.497656,0.482031,0.485938,0.573438,0.627344,0.497656,0.573438,0.571094,0.482031,0.627344,0.571094
011,98_010,0.504297,3.320380,0.482031,0.484375,0.439063,0.482031,0.596875,0.490625,0.484375,0.596875,0.532813,0.439063,0.490625,0.532813
011,98_011,0.561719,3.088164,0.517188,0.540625,0.599219,0.517188,0.570312,0.558594,0.540625,0.570312,0.584375,0.599219,0.558594,0.584375
011,98_100,0.420703,3.887252,0.374219,0.307813,0.515625,0.374219,0.457031,0.466406,0.307813,0.457031,0.403125,0.515625,0.466406,0.403125
011,98_101,0.485156,3.409538,0.681250,0.457031,0.428125,0.681250,0.465625,0.442969,0.457031,0.465625,0.435937,0.428125,0.442969,0.435937
011,98_110,0.440104,3.716596,0.342187,0.360938,0.372656,0.342187,0.492969,0.479688,0.360938,0.492969,0.592187,0.372656,0.479688,0.592187
011,98_codon,0.484505,3.438041,0.577344,0.482031,0.463281,0.577344,0.485156,0.458594,0.482031,0.485156,0.440625,0.463281,0.458594,0.440625
011,99,0.392708,3.846269,0.438281,0.427344,0.364062,0.438281,0.410156,0.372656,0.427344,0.410156,0.343750,0.364062,0.372656,0.343750
011,99_001,0.531250,3.231340,0.547656,0.472656,0.575781,0.547656,0.477344,0.625000,0.472656,0.477344,0.489062,0.575781,0.625000,0.489062
011,99_010,0.534896,3.250617,0.442969,0.654687,0.597656,0.442969,0.454688,0.455469,0.654687,0.454688,0.603906,0.597656,0.455469,0.603906
011,99_011,0.558203,3.082145,0.503906,0.617969,0.608594,0.503906,0.503125,0.519531,0.617969,0.503125,0.596094,0.608594,0.519531,0.596094
011,99_100,0.436849,3.819523,0.404687,0.551562,0.339063,0.404687,0.476562,0.432031,0.551562,0.476562,0.417188,0.339063,0.432031,0.417188
011,99_101,0.478385,3.487913,0.549219,0.346875,0.532813,0.549219,0.457031,0.571094,0.346875,0.457031,0.413281,0.532813,0.571094,0.413281
011,99_110,0.482943,3.535342,0.592969,0.578125,0.400781,0.592969,0.532813,0.378906,0.578125,0.532813,0.414062,0.400781,0.378906,0.414062
011,99_codon,0.520182,3.328487,0.462500,0.588281,0.566406,0.462500,0.477344,0.481250,0.588281,0.477344,0.545312,0.566406,0.481250,0.545312
011,9_001,0.539714,3.198641,0.471094,0.590625,0.644531,0.471094,0.477344,0.467187,0.590625,0.477344,0.587500,0.644531,0.467187,0.587500
011,9_010,0.522526,3.260661,0.580469,0.438281,0.639062,0.580469,0.453906,0.571875,0.438281,0.453906,0.451562,0.639062,0.571875,0.451562
011,9_011,0.549609,3.128921,0.560937,0.530469,0.496875,0.560937,0.593750,0.609375,0.530469,0.593750,0.506250,0.496875,0.609375,0.506250
011,9_100,0.430859,3.816572,0.450781,0.433594,0.407813,0.450781,0.382031,0.559375,0.433594,0.382031,0.351562,0.407813,0.559375,0.351562
011,9_101,0.450260,3.693505,0.448438,0.371875,0.664844,0.448438,0.439063,0.426562,0.371875,0.439063,0.350781,0.664844,0.426562,0.350781
011,9_110,0.460938,3.625585,0.534375,0.419531,0.578906,0.534375,0.417969,0.457031,0.419531,0.417969,0.357812,0.578906,0.457031,0.357812
011,9_codon,0.475260,3.456227,0.451562,0.472656,0.653125,0.451562,0.382812,0.448438,0.472656,0.382812,0.442969,0.653125,0.448438,0.442969
011,k3_alphabetical,0.402083,3.968336,0.467187,0.328125,0.260156,0.467187,0.464844,0.396875,0.328125,0.464844,0.495313,0.260156,0.396875,0.495313
100,0,0.558854,1.975150,0.532031,0.556250,0.572656,0.532031,0.548438,0.582812,0.556250,0.548438,0.560937,0.572656,0.582812,0.560937
100,0_001,0.615495,1.981649,0.703125,0.606250,0.492969,0.703125,0.672656,0.552344,0.606250,0.672656,0.665625,0.492969,0.552344,0.665625
100,0_010,0.639714,1.916656,0.557031,0.624219,0.689844,0.557031,0.721094,0.586719,0.624219,0.721094,0.659375,0.689844,0.586719,0.659375
100,0_011,0.603125,1.988560,0.622656,0.678906,0.618750,0.622656,0.654687,0.480469,0.678906,0.654687,0.563281,0.618750,0.480469,0.563281
100,0_100,0.772005,1.426351,0.661719,0.660156,0.660156,0.661719,0.957812,0.846875,0.660156,0.957812,0.845313,0.660156,0.846875,0.845313
100,0_101,0.750260,1.526095,0.637500,0.642969,0.626563,0.637500,0.842187,0.922656,0.642969,0.842187,0.829688,0.626563,0.922656,0.829688
100,0_110,0.697656,1.722258,0.631250,0.708594,0.673438,0.631250,0.768750,0.657031,0.708594,0.768750,0.746875,0.673438,0.657031,0.746875
100,0_codon,0.686719,1.789277,0.614844,0.665625,0.709375,0.614844,0.708594,0.710938,0.665625,0.708594,0.710938,0.709375,0.710938,0.710938
100,1,0.540234,1.995897,0.496875,0.576562,0.558594,0.496875,0.544531,0.518750,0.576562,0.544531,0.546094,0.558594,0.518750,0.546094
100,10,0.537760,1.982218,0.539062,0.570312,0.514844,0.539062,0.473437,0.550781,0.570312,0.473437,0.578125,0.514844,0.550781,0.578125
100,10_001,0.628255,1.956929,0.680469,0.699219,0.560937,0.680469,0.627344,0.685937,0.699219,0.627344,0.515625,0.560937,0.685937,0.515625
100,10_010,0.638542,1.936496,0.714063,0.674219,0.661719,0.714063,0.570312,0.682031,0.674219,0.570312,0.528906,0.661719,0.682031,0.528906
100,10_011,0.602734,1.999653,0.586719,0.521875,0.711719,0.586719,0.721875,0.571875,0.521875,0.721875,0.502344,0.711719,0.571875,0.502344
100,10_100,0.773047,1.424230,0.661719,0.848437,0.957812,0.661719,0.661719,0.660937,0.848437,0.661719,0.847656,0.957812,0.660937,0.847656
100,10_101,0.688411,1.735853,0.620313,0.665625,0.719531,0.620313,0.654687,0.659375,0.665625,0.654687,0.810937,0.719531,0.659375,0.810937
100,10_110,0.692318,1.768164,0.727344,0.748437,0.707031,0.727344,0.658594,0.673438,0.748437,0.658594,0.639062,0.707031,0.673438,0.639062
100,10_codon,0.722656,1.615436,0.717969,0.658594,0.742969,0.717969,0.650781,0.903125,0.658594,0.650781,0.662500,0.742969,0.903125,0.662500
100,11,0.571745,1.976649,0.554688,0.549219,0.586719,0.554688,0.545312,0.582812,0.549219,0.545312,0.611719,0.586719,0.582812,0.611719
100,11_001,0.619401,1.961007,0.679688,0.621094,0.671094,0.679688,0.504687,0.554688,0.621094,0.504687,0.685156,0.671094,0.554688,0.685156
100,11_010,0.639844,1.920945,0.703125,0.592969,0.670312,0.703125,0.550781,0.614062,0.592969,0.550781,0.707812,0.670312,0.614062,0.707812
100,11_011,0.620703,1.999379,0.721875,0.529687,0.567187,0.721875,0.571875,0.612500,0.529687,0.571875,0.721094,0.567187,0.612500,0.721094
100,11_100,0.774089,1.422819,0.661719,0.662500,0.661719,0.661719,0.849219,0.848437,0.662500,0.849219,0.960938,0.661719,0.848437,0.960938
100,11_101,0.698828,1.697090,0.544531,0.668750,0.701562,0.544531,0.771875,0.676562,0.668750,0.771875,0.829688,0.701562,0.676562,0.829688
100,11_110,0.720703,1.615712,0.680469,0.667969,0.664844,0.680469,0.908594,0.709375,0.667969,0.908594,0.692969,0.664844,0.709375,0.692969
100,11_codon,0.649089,1.935085,0.701562,0.568750,0.655469,0.701562,0.663281,0.684375,0.568750,0.663281,0.621094,0.655469,0.684375,0.621094
100,12,0.567318,1.995639,0.519531,0.589844,0.613281,0.519531,0.567969,0.530469,0.589844,0.567969,0.582812,0.613281,0.530469,0.582812
100,12_001,0.617708,1.979684,0.543750,0.699219,0.668750,0.543750,0.500000,0.664844,0.699219,0.500000,0.629687,0.668750,0.664844,0.629687
100,12_010,0.641667,1.907938,0.679688,0.700000,0.670312,0.679688,0.596875,0.656250,0.700000,0.596875,0.546875,0.670312,0.656250,0.546875
100,12_011,0.616016,1.993872,0.511719,0.714063,0.655469,0.511719,0.524219,0.639844,0.714063,0.524219,0.650781,0.655469,0.639844,0.650781
100,12_100,0.753516,1.478313,0.770312,0.619531,0.770312,0.770312,0.699219,0.962500,0.619531,0.699219,0.699219,0.770312,0.962500,0.699219
100,12_101,0.655599,1.865161,0.556250,0.696094,0.707812,0.556250,0.560937,0.708594,0.696094,0.560937,0.703906,0.707812,0.708594,0.703906
100,12_110,0.720443,1.629715,0.706250,0.907813,0.689844,0.706250,0.707812,0.619531,0.907813,0.707812,0.691406,0.689844,0.619531,0.691406
100,12_codon,0.664714,1.898261,0.708594,0.650781,0.739062,0.708594,0.657031,0.653906,0.650781,0.657031,0.578906,0.739062,0.653906,0.578906
100,13,0.567839,1.947082,0.530469,0.546875,0.568750,0.530469,0.542969,0.589063,0.546875,0.542969,0.628906,0.568750,0.589063,0.628906
100,13_001,0.620052,1.984160,0.560156,0.709375,0.676562,0.560156,0.496094,0.666406,0.709375,0.496094,0.611719,0.676562,0.666406,0.611719
100,13_010,0.659115,1.863045,0.693750,0.613281,0.672656,0.693750,0.737500,0.663281,0.613281,0.737500,0.574219,0.672656,0.663281,0.574219
100,13_011,0.617708,1.971639,0.671094,0.624219,0.673438,0.671094,0.496094,0.662500,0.624219,0.496094,0.578906,0.673438,0.662500,0.578906
100,13_100,0.745833,1.490540,0.705469,0.711719,0.614062,0.705469,0.948438,0.742969,0.711719,0.948438,0.752344,0.614062,0.742969,0.752344
100,13_101,0.733594,1.583681,0.600000,0.641406,0.645312,0.600000,0.811719,0.855469,0.641406,0.811719,0.847656,0.645312,0.855469,0.847656
100,13_110,0.719792,1.650851,0.650781,0.618750,0.678906,0.650781,0.792188,0.778125,0.618750,0.792188,0.800000,0.678906,0.778125,0.800000
100,13_codon,0.693880,1.756295,0.655469,0.610156,0.710938,0.655469,0.653125,0.765625,0.610156,0.653125,0.767969,0.710938,0.765625,0.767969
100,14,0.560286,1.970445,0.531250,0.559375,0.542188,0.531250,0.596875,0.578906,0.559375,0.596875,0.553125,0.542188,0.578906,0.553125
100,14_001,0.620313,1.967731,0.624219,0.664844,0.679688,0.624219,0.682813,0.512500,0.664844,0.682813,0.557813,0.679688,0.512500,0.557813
100,14_010,0.640495,1.950119,0.621094,0.557031,0.725000,0.621094,0.693750,0.655469,0.557031,0.693750,0.590625,0.725000,0.655469,0.590625
100,14_011,0.600000,1.996997,0.548438,0.527344,0.699219,0.548438,0.716406,0.561719,0.527344,0.716406,0.546875,0.699219,0.561719,0.546875
100,14_100,0.774089,1.422819,0.661719,0.662500,0.661719,0.661719,0.960938,0.848437,0.662500,0.960938,0.849219,0.661719,0.848437,0.849219
100,14_101,0.654687,1.885447,0.747656,0.653906,0.580469,0.747656,0.671094,0.595313,0.653906,0.671094,0.679688,0.580469,0.595313,0.679688
100,14_110,0.697005,1.736926,0.669531,0.620313,0.640625,0.669531,0.753906,0.730469,0.620313,0.753906,0.767188,0.640625,0.730469,0.767188
100,14_codon,0.696484,1.740847,0.648438,0.616406,0.702344,0.648438,0.670312,0.821094,0.616406,0.670312,0.720313,0.702344,0.821094,0.720313
100,15,0.580990,1.906301,0.625781,0.511719,0.635938,0.625781,0.557813,0.628906,0.511719,0.557813,0.525781,0.635938,0.628906,0.525781
100,15_001,0.630729,1.942407,0.658594,0.707031,0.542969,0.658594,0.651563,0.689844,0.707031,0.651563,0.534375,0.542969,0.689844,0.534375
100,15_010,0.648568,1.901466,0.714844,0.696094,0.675781,0.714844,0.578906,0.553125,0.696094,0.578906,0.672656,0.675781,0.553125,0.672656
100,15_011,0.615104,1.981938,0.617969,0.586719,0.502344,0.617969,0.689063,0.642969,0.586719,0.689063,0.651563,0.502344,0.642969,0.651563
100,15_100,0.773438,1.425415,0.849219,0.660937,0.849219,0.849219,0.660156,0.960938,0.660937,0.660156,0.660156,0.849219,0.960938,0.660156
100,15_101,0.681250,1.765364,0.775781,0.665625,0.723437,0.775781,0.667188,0.714063,0.665625,0.667188,0.541406,0.723437,0.714063,0.541406
100,15_110,0.761589,1.491028,0.850000,0.660937,0.831250,0.850000,0.653906,0.924219,0.660937,0.653906,0.649219,0.831250,0.924219,0.649219
100,15_codon,0.687760,1.740657,0.649219,0.690625,0.720313,0.649219,0.614844,0.771875,0.690625,0.614844,0.679688,0.720313,0.771875,0.679688
100,16,0.567969,1.979730,0.557031,0.535156,0.572656,0.557031,0.535156,0.595313,0.535156,0.535156,0.612500,0.572656,0.595313,0.612500
100,16_001,0.619401,1.974463,0.495313,0.563281,0.670312,0.495313,0.700781,0.604688,0.563281,0.700781,0.682031,0.670312,0.604688,0.682031
100,16_010,0.634766,1.956201,0.719531,0.524219,0.630469,0.719531,0.578125,0.683594,0.524219,0.578125,0.672656,0.630469,0.683594,0.672656
100,16_011,0.616536,1.973018,0.587500,0.661719,0.664062,0.587500,0.622656,0.512500,0.661719,0.622656,0.650781,0.664062,0.512500,0.650781
100,16_100,0.774089,1.422819,0.850000,0.661719,0.849219,0.850000,0.661719,0.960938,0.661719,0.661719,0.660937,0.849219,0.960938,0.660937
100,16_101,0.738672,1.550051,0.798438,0.623437,0.904687,0.798438,0.659375,0.817187,0.623437,0.659375,0.628906,0.904687,0.817187,0.628906
100,16_110,0.719271,1.624945,0.646875,0.650000,0.653125,0.646875,0.921875,0.718750,0.650000,0.921875,0.725000,0.653125,0.718750,0.725000
100,16_codon,0.680990,1.771342,0.668750,0.657813,0.620313,0.668750,0.685156,0.728125,0.657813,0.685156,0.725781,0.620313,0.728125,0.725781
100,17,0.566667,1.930663,0.536719,0.590625,0.600781,0.536719,0.560937,0.532031,0.590625,0.560937,0.578906,0.600781,0.532031,0.578906
100,17_001,0.605990,1.991727,0.528906,0.596875,0.666406,0.528906,0.716406,0.532031,0.596875,0.716406,0.595313,0.666406,0.532031,0.595313
100,17_010,0.634245,1.941573,0.537500,0.586719,0.683594,0.537500,0.661719,0.641406,0.586719,0.661719,0.694531,0.683594,0.641406,0.694531
100,17_011,0.623047,1.981510,0.664062,0.664844,0.642188,0.664062,0.554688,0.709375,0.664844,0.554688,0.503125,0.642188,0.709375,0.503125
100,17_100,0.775000,1.420127,0.662500,0.850000,0.962500,0.662500,0.662500,0.662500,0.850000,0.662500,0.850000,0.962500,0.662500,0.850000
100,17_101,0.657813,1.840852,0.555469,0.628906,0.695312,0.555469,0.700781,0.659375,0.628906,0.700781,0.707031,0.695312,0.659375,0.707031
100,17_110,0.687760,1.790812,0.678125,0.663281,0.708594,0.678125,0.696875,0.683594,0.663281,0.696875,0.696094,0.708594,0.683594,0.696094
100,17_codon,0.727995,1.608171,0.664062,0.807813,0.847656,0.664062,0.632812,0.667188,0.807813,0.632812,0.748437,0.847656,0.667188,0.748437
100,18,0.575000,1.944599,0.592969,0.554688,0.668750,0.592969,0.498437,0.573438,0.554688,0.498437,0.561719,0.668750,0.573438,0.561719
100,18_001,0.614323,1.984189,0.659375,0.662500,0.620313,0.659375,0.539844,0.501563,0.662500,0.539844,0.702344,0.620313,0.501563,0.702344
100,18_010,0.642188,1.904910,0.621875,0.571094,0.705469,0.621875,0.700781,0.650000,0.571094,0.700781,0.603906,0.705469,0.650000,0.603906
100,18_011,0.588021,1.991793,0.560937,0.608594,0.611719,0.560937,0.558594,0.616406,0.608594,0.558594,0.571875,0.611719,0.616406,0.571875
100,18_100,0.773177,1.422906,0.662500,0.957812,0.849219,0.662500,0.659375,0.662500,0.957812,0.659375,0.847656,0.849219,0.662500,0.847656
100,18_101,0.672526,1.721989,0.702344,0.718750,0.779687,0.702344,0.542188,0.683594,0.718750,0.542188,0.608594,0.779687,0.683594,0.608594
100,18_110,0.688411,1.785211,0.685156,0.662500,0.756250,0.685156,0.692969,0.675781,0.662500,0.692969,0.657813,0.756250,0.675781,0.657813
100,18_codon,0.696745,1.715214,0.765625,0.696875,0.753125,0.765625,0.641406,0.728125,0.696875,0.641406,0.595313,0.753125,0.728125,0.595313
100,19,0.571094,1.951881,0.594531,0.574219,0.526563,0.594531,0.602344,0.521094,0.574219,0.602344,0.607812,0.526563,0.521094,0.607812
100,19_001,0.618490,1.959199,0.647656,0.689844,0.529687,0.647656,0.632812,0.683594,0.689844,0.632812,0.527344,0.529687,0.683594,0.527344
100,19_010,0.632031,1.933788,0.694531,0.582031,0.524219,0.694531,0.687500,0.638281,0.582031,0.687500,0.665625,0.524219,0.638281,0.665625
100,19_011,0.625521,1.996220,0.742969,0.578125,0.536719,0.742969,0.603906,0.560937,0.578125,0.603906,0.730469,0.536719,0.560937,0.730469
100,19_100,0.773958,1.421525,0.850000,0.960938,0.660937,0.850000,0.850000,0.660937,0.960938,0.850000,0.660937,0.660937,0.660937,0.660937
100,19_101,0.666536,1.785263,0.597656,0.661719,0.682813,0.597656,0.802344,0.596875,0.661719,0.802344,0.657813,0.682813,0.596875,0.657813
100,19_110,0.758984,1.502482,0.920312,0.832812,0.649219,0.920312,0.843750,0.650000,0.832812,0.843750,0.657813,0.649219,0.650000,0.657813
100,19_codon,0.690365,1.783943,0.760156,0.732812,0.681250,0.760156,0.755469,0.607812,0.732812,0.755469,0.604688,0.681250,0.607812,0.604688
100,1_001,0.616016,1.968085,0.545312,0.499219,0.674219,0.545312,0.689063,0.672656,0.499219,0.689063,0.615625,0.674219,0.672656,0.615625
100,1_010,0.629687,1.951190,0.647656,0.523438,0.686719,0.647656,0.682031,0.667969,0.523438,0.682031,0.570312,0.686719,0.667969,0.570312
100,1_011,0.622135,1.998537,0.655469,0.583594,0.694531,0.655469,0.707812,0.579688,0.583594,0.707812,0.511719,0.694531,0.579688,0.511719
100,1_100,0.745443,1.530303,0.621094,0.764844,0.755469,0.621094,0.701562,0.695312,0.764844,0.701562,0.934375,0.755469,0.695312,0.934375
100,1_101,0.669531,1.833724,0.521875,0.661719,0.624219,0.521875,0.699219,0.707031,0.661719,0.699219,0.803125,0.624219,0.707031,0.803125
100,1_110,0.692318,1.747519,0.718750,0.646875,0.699219,0.718750,0.775000,0.696094,0.646875,0.775000,0.617969,0.699219,0.696094,0.617969
100,1_codon,0.672396,1.830666,0.639844,0.612500,0.667188,0.639844,0.737500,0.714844,0.612500,0.737500,0.662500,0.667188,0.714844,0.662500
100,2,0.551953,1.992889,0.583594,0.557813,0.525781,0.583594,0.559375,0.546094,0.557813,0.559375,0.539062,0.525781,0.546094,0.539062
100,20,0.585286,1.958210,0.550781,0.562500,0.641406,0.550781,0.545312,0.580469,0.562500,0.545312,0.631250,0.641406,0.580469,0.631250
100,20_001,0.630339,1.928540,0.703906,0.516406,0.575781,0.703906,0.610938,0.671875,0.516406,0.610938,0.703125,0.575781,0.671875,0.703125
100,20_010,0.647135,1.894242,0.627344,0.683594,0.567969,0.627344,0.670312,0.709375,0.683594,0.670312,0.624219,0.567969,0.709375,0.624219
100,20_011,0.603255,1.986252,0.639062,0.575781,0.523438,0.639062,0.623437,0.619531,0.575781,0.623437,0.638281,0.523438,0.619531,0.638281
100,20_100,0.753385,1.485346,0.716406,0.751563,0.961719,0.716406,0.622656,0.716406,0.751563,0.622656,0.751563,0.961719,0.716406,0.751563
100,20_101,0.663411,1.846741,0.575000,0.714844,0.747656,0.575000,0.549219,0.677344,0.714844,0.549219,0.716406,0.747656,0.677344,0.716406
100,20_110,0.700130,1.654944,0.675781,0.650781,0.635938,0.675781,0.735156,0.743750,0.650781,0.735156,0.759375,0.635938,0.743750,0.759375
100,20_codon,0.678776,1.785787,0.625781,0.685937,0.624219,0.625781,0.708594,0.696875,0.685937,0.708594,0.731250,0.624219,0.696875,0.731250
100,21,0.554427,1.980536,0.589844,0.550000,0.532031,0.589844,0.546094,0.571094,0.550000,0.546094,0.537500,0.532031,0.571094,0.537500
100,21_001,0.610417,1.972298,0.638281,0.604688,0.553125,0.638281,0.591406,0.553125,0.604688,0.591406,0.721875,0.553125,0.553125,0.721875
100,21_010,0.641016,1.914179,0.703906,0.688281,0.578906,0.703906,0.648438,0.693750,0.688281,0.648438,0.532813,0.578906,0.693750,0.532813
100,21_011,0.600130,1.986440,0.647656,0.662500,0.576562,0.647656,0.639844,0.577344,0.662500,0.639844,0.496875,0.576562,0.577344,0.496875
100,21_100,0.767057,1.476983,0.658594,0.924219,0.846094,0.658594,0.661719,0.662500,0.924219,0.661719,0.849219,0.846094,0.662500,0.849219
100,21_101,0.720182,1.535558,0.666406,0.614844,0.728906,0.666406,0.726562,0.860156,0.614844,0.726562,0.724219,0.728906,0.860156,0.724219
100,21_110,0.723437,1.605128,0.728906,0.632031,0.698438,0.728906,0.702344,0.906250,0.632031,0.702344,0.672656,0.698438,0.906250,0.672656
100,21_codon,0.679167,1.790643,0.685156,0.662500,0.613281,0.685156,0.725000,0.746875,0.662500,0.725000,0.642188,0.613281,0.746875,0.642188
100,22,0.547135,1.984399,0.604688,0.490625,0.585156,0.604688,0.558594,0.571875,0.490625,0.558594,0.471875,0.585156,0.571875,0.471875
100,22_001,0.604948,1.977800,0.657031,0.478906,0.630469,0.657031,0.607031,0.690625,0.478906,0.607031,0.565625,0.630469,0.690625,0.565625
100,22_010,0.659115,1.856416,0.661719,0.672656,0.578906,0.661719,0.698438,0.723437,0.672656,0.698438,0.619531,0.578906,0.723437,0.619531
100,22_011,0.593490,1.994146,0.478125,0.636719,0.615625,0.478125,0.621875,0.613281,0.636719,0.621875,0.595313,0.615625,0.613281,0.595313
100,22_100,0.775000,1.420127,0.662500,0.662500,0.662500,0.662500,0.850000,0.962500,0.662500,0.850000,0.850000,0.662500,0.962500,0.850000
100,22_101,0.686328,1.719294,0.576562,0.577344,0.672656,0.576562,0.747656,0.798438,0.577344,0.747656,0.745313,0.672656,0.798438,0.745313
100,22_110,0.716667,1.678341,0.648438,0.688281,0.628125,0.648438,0.804688,0.739062,0.688281,0.804688,0.791406,0.628125,0.739062,0.791406
100,22_codon,0.636979,1.959730,0.575781,0.753125,0.595313,0.575781,0.626563,0.620313,0.753125,0.626563,0.650781,0.595313,0.620313,0.650781
100,23,0.541016,1.989863,0.507031,0.554688,0.560156,0.507031,0.509375,0.600781,0.554688,0.509375,0.514062,0.560156,0.600781,0.514062
100,23_001,0.606250,1.989904,0.544531,0.630469,0.594531,0.544531,0.546875,0.725781,0.630469,0.546875,0.595313,0.594531,0.725781,0.595313
100,23_010,0.634766,1.946130,0.535937,0.558594,0.677344,0.535937,0.675781,0.660937,0.558594,0.675781,0.700000,0.677344,0.660937,0.700000
100,23_011,0.612630,1.999737,0.739844,0.512500,0.550000,0.739844,0.557031,0.594531,0.512500,0.557031,0.721875,0.550000,0.594531,0.721875
100,23_100,0.770443,1.455194,0.847656,0.660937,0.849219,0.847656,0.657813,0.946094,0.660937,0.657813,0.660937,0.849219,0.946094,0.660937
100,23_101,0.642839,1.910515,0.557031,0.670312,0.710156,0.557031,0.702344,0.560937,0.670312,0.702344,0.656250,0.710156,0.560937,0.656250
100,23_110,0.705078,1.726745,0.747656,0.651563,0.782031,0.747656,0.693750,0.740625,0.651563,0.693750,0.614844,0.782031,0.740625,0.614844
100,23_codon,0.696615,1.711738,0.675000,0.606250,0.628125,0.675000,0.693750,0.804688,0.606250,0.693750,0.771875,0.628125,0.804688,0.771875
100,24,0.584375,1.936811,0.585156,0.623437,0.591406,0.585156,0.587500,0.605469,0.623437,0.587500,0.513281,0.591406,0.605469,0.513281
100,24_001,0.627344,1.951671,0.514844,0.558594,0.688281,0.514844,0.683594,0.642188,0.558594,0.683594,0.676562,0.688281,0.642188,0.676562
100,24_010,0.643750,1.926096,0.589844,0.553125,0.696875,0.589844,0.680469,0.692187,0.553125,0.680469,0.650000,0.696875,0.692187,0.650000
100,24_011,0.617318,1.990868,0.688281,0.543750,0.645312,0.688281,0.522656,0.628125,0.543750,0.522656,0.675781,0.645312,0.628125,0.675781
100,24_100,0.772266,1.452014,0.850000,0.662500,0.848437,0.850000,0.662500,0.949219,0.662500,0.662500,0.660937,0.848437,0.949219,0.660937
100,24_101,0.721224,1.555548,0.886719,0.624219,0.744531,0.886719,0.678906,0.777344,0.624219,0.678906,0.615625,0.744531,0.777344,0.615625
100,24_110,0.742318,1.578160,0.842187,0.647656,0.877344,0.842187,0.657813,0.800781,0.647656,0.657813,0.628125,0.877344,0.800781,0.628125
100,24_codon,0.666927,1.908253,0.670312,0.665625,0.614062,0.670312,0.685937,0.721875,0.665625,0.685937,0.643750,0.614062,0.721875,0.643750
100,25,0.564063,1.960844,0.612500,0.596875,0.569531,0.612500,0.525781,0.542969,0.596875,0.525781,0.536719,0.569531,0.542969,0.536719
100,25_001,0.617969,1.980205,0.668750,0.609375,0.671094,0.668750,0.502344,0.550000,0.609375,0.502344,0.706250,0.671094,0.550000,0.706250
100,25_010,0.636979,1.953132,0.700781,0.710156,0.563281,0.700781,0.656250,0.674219,0.710156,0.656250,0.517188,0.563281,0.674219,0.517188
100,25_011,0.619661,1.998711,0.582812,0.610156,0.721875,0.582812,0.732812,0.510156,0.610156,0.732812,0.560156,0.721875,0.510156,0.560156
100,25_100,0.775000,1.420127,0.850000,0.662500,0.850000,0.850000,0.662500,0.962500,0.662500,0.662500,0.662500,0.850000,0.962500,0.662500
100,25_101,0.660547,1.854369,0.560937,0.664844,0.732812,0.560937,0.613281,0.653125,0.664844,0.613281,0.738281,0.732812,0.653125,0.738281
