mapping,ordering,w,global_masking_rate,entropy,A->C,A->G,A->T,C->A,C->G,C->T,G->A,G->C,G->T,T->A,T->C,T->G
001,16_100,11,0.759233,1.837103,0.827017,0.720611,0.814882,0.829724,0.691624,0.829796,0.723435,0.686599,0.669924,0.820383,0.828102,0.668948
001,16_100,5,0.617578,1.970618,0.627344,0.672656,0.671094,0.627344,0.500000,0.685156,0.672656,0.500000,0.549219,0.671094,0.685156,0.549219
001,16_100,8,0.706192,1.892835,0.774759,0.681536,0.768595,0.771564,0.614641,0.789392,0.681920,0.611075,0.609043,0.768500,0.793049,0.612669
001,16_101,11,0.808118,1.582006,0.841124,0.774252,0.895739,0.841486,0.738317,0.842576,0.775341,0.734547,0.755674,0.896731,0.843497,0.757354
001,16_101,5,0.661068,1.870200,0.724219,0.605469,0.686719,0.724219,0.678906,0.704688,0.605469,0.678906,0.566406,0.686719,0.704688,0.566406
001,16_101,8,0.748267,1.736958,0.791853,0.701149,0.821201,0.799308,0.689005,0.801766,0.710196,0.691047,0.680387,0.825205,0.794152,0.676783
001,16_110,11,0.746218,1.848525,0.704554,0.700619,0.828160,0.708032,0.827315,0.714525,0.698723,0.824270,0.697263,0.829932,0.719174,0.701904
001,16_110,5,0.619401,1.998768,0.514844,0.561719,0.729688,0.514844,0.739062,0.559375,0.561719,0.739062,0.611719,0.729688,0.559375,0.611719
001,16_110,8,0.693383,1.942872,0.632237,0.634116,0.820865,0.625764,0.796704,0.632625,0.637962,0.798217,0.637511,0.821787,0.641659,0.641205
001,16_codon,11,0.750018,1.920743,0.800605,0.854353,0.640564,0.801447,0.856665,0.668436,0.857158,0.857921,0.678897,0.642673,0.667418,0.674212
001,16_codon,5,0.614453,1.967961,0.653125,0.667969,0.495313,0.653125,0.666406,0.602344,0.667969,0.666406,0.601562,0.495313,0.602344,0.601562
001,16_codon,8,0.688412,1.980587,0.750239,0.793308,0.569711,0.748314,0.786389,0.624994,0.792799,0.781629,0.607091,0.571713,0.625804,0.609652
001,16,11,0.705864,1.904467,0.684392,0.760745,0.757445,0.679961,0.704050,0.631309,0.758508,0.714255,0.695843,0.755604,0.636226,0.692697
001,16,5,0.544531,1.989645,0.516406,0.535937,0.580469,0.516406,0.565625,0.522656,0.535937,0.565625,0.546094,0.580469,0.522656,0.546094
001,16,8,0.633971,1.968055,0.615450,0.672129,0.688814,0.612012,0.628529,0.578328,0.665293,0.629773,0.619524,0.690788,0.582593,0.624114
001,17_001,11,0.902658,0.739035,0.876653,0.874292,0.827837,0.871358,0.976302,0.928138,0.870773,0.976744,0.934971,0.829585,0.932782,0.932454
001,17_001,5,0.753516,1.480131,0.706250,0.707812,0.624219,0.706250,0.959375,0.763281,0.707812,0.959375,0.760156,0.624219,0.763281,0.760156
001,17_001,8,0.847708,1.011309,0.807580,0.806979,0.732478,0.803007,0.980039,0.885112,0.800849,0.979181,0.889566,0.724708,0.882841,0.880507
001,17_010,11,0.762461,1.758461,0.676902,0.728694,0.710410,0.676019,0.835985,0.805884,0.728066,0.837581,0.818747,0.707388,0.803627,0.817500
001,17_010,5,0.650130,1.881503,0.569531,0.630469,0.732031,0.569531,0.662500,0.628906,0.630469,0.662500,0.677344,0.732031,0.628906,0.677344
001,17_010,8,0.710587,1.828081,0.622439,0.661754,0.684516,0.624350,0.774689,0.750805,0.665869,0.780105,0.761506,0.687419,0.751679,0.760201
001,17_011,11,0.801879,1.361832,0.838109,0.815782,0.788909,0.841706,0.795325,0.821524,0.817411,0.793961,0.746663,0.792219,0.826256,0.745577
001,17_011,5,0.694010,1.691601,0.698438,0.797656,0.653125,0.698438,0.707812,0.664062,0.797656,0.707812,0.642969,0.653125,0.664062,0.642969
001,17_011,8,0.750796,1.490981,0.779225,0.789893,0.731243,0.779933,0.745938,0.768435,0.793661,0.744124,0.692362,0.729998,0.768965,0.686438
001,17_100,11,0.745173,1.898778,0.654499,0.777774,0.849512,0.654562,0.697359,0.690293,0.782395,0.696226,0.807062,0.849532,0.681183,0.801558
001,17_100,5,0.614714,1.969697,0.491406,0.592187,0.691406,0.491406,0.674219,0.568750,0.592187,0.674219,0.670312,0.691406,0.568750,0.670312
001,17_100,8,0.692837,1.913094,0.590882,0.718644,0.805196,0.591014,0.665731,0.627018,0.714870,0.669241,0.751211,0.801379,0.626923,0.750968
001,17_101,11,0.936924,0.551475,0.895320,0.898165,0.897363,0.893489,0.978647,0.978138,0.897056,0.978062,0.975524,0.895839,0.978666,0.976340
001,17_101,5,0.728906,1.596848,0.598437,0.645312,0.652344,0.598437,0.832031,0.810156,0.645312,0.832031,0.835156,0.652344,0.810156,0.835156
001,17_101,8,0.860988,0.982098,0.775970,0.789527,0.785811,0.780299,0.932985,0.937711,0.795879,0.934472,0.937688,0.787831,0.936613,0.935866
001,17_110,11,0.743515,1.972897,0.838878,0.642291,0.808454,0.842254,0.650877,0.847785,0.654588,0.658533,0.656451,0.815338,0.848800,0.656807
001,17_110,5,0.604818,1.978977,0.654687,0.529687,0.655469,0.654687,0.573438,0.619531,0.529687,0.573438,0.596094,0.655469,0.619531,0.596094
001,17_110,8,0.686767,1.988639,0.782050,0.580486,0.763522,0.784284,0.592670,0.789513,0.582920,0.594178,0.613271,0.763112,0.789541,0.608813
001,17_codon,11,0.721897,1.979347,0.724447,0.669308,0.822697,0.726716,0.676817,0.727591,0.674560,0.675764,0.713311,0.821941,0.720454,0.708655
001,17_codon,5,0.600260,1.978163,0.500000,0.620313,0.662500,0.500000,0.542188,0.656250,0.620313,0.542188,0.620313,0.662500,0.656250,0.620313
001,17_codon,8,0.666375,1.966239,0.633421,0.633865,0.764345,0.633504,0.620228,0.674281,0.632852,0.618275,0.673780,0.763393,0.673890,0.674898
001,17,11,0.735858,1.815089,0.729233,0.725997,0.697411,0.720467,0.729353,0.799354,0.726989,0.730111,0.743473,0.694801,0.794137,0.738938
001,17,5,0.571354,1.971674,0.590625,0.568750,0.541406,0.590625,0.566406,0.578125,0.568750,0.566406,0.582812,0.541406,0.578125,0.582812
001,17,8,0.661258,1.921586,0.649314,0.651710,0.622111,0.648223,0.654029,0.710471,0.652688,0.652339,0.677799,0.627348,0.712213,0.677035
001,18_001,11,0.922673,0.571296,0.886604,0.965904,0.950433,0.882135,0.887285,0.892399,0.965634,0.890422,0.954458,0.949135,0.893140,0.954951
001,18_001,5,0.775000,1.420127,0.662500,0.850000,0.850000,0.662500,0.662500,0.662500,0.850000,0.662500,0.962500,0.850000,0.662500,0.962500
001,18_001,8,0.874717,0.843863,0.808714,0.940742,0.929659,0.801896,0.805488,0.813170,0.941352,0.806099,0.951201,0.932208,0.816087,0.950376
001,18_010,11,0.760076,1.864189,0.692975,0.630934,0.702701,0.692129,0.857469,0.860003,0.633275,0.858834,0.816966,0.700004,0.859509,0.817677
001,18_010,5,0.650911,1.929946,0.585938,0.545312,0.696875,0.585938,0.699219,0.709375,0.545312,0.699219,0.668750,0.696875,0.709375,0.668750
001,18_010,8,0.707688,1.926424,0.619757,0.574604,0.664710,0.622091,0.822830,0.803649,0.568012,0.817247,0.767110,0.663861,0.797762,0.768886
001,18_011,11,0.833391,1.241126,0.800976,0.860253,0.833309,0.789519,0.828414,0.828559,0.852473,0.829910,0.853920,0.828145,0.832909,0.862708
001,18_011,5,0.691406,1.778581,0.622656,0.726562,0.720313,0.622656,0.662500,0.675000,0.726562,0.662500,0.741406,0.720313,0.675000,0.741406
001,18_011,8,0.772212,1.507344,0.719307,0.811966,0.770943,0.725184,0.770829,0.775264,0.805042,0.768656,0.795068,0.765947,0.766504,0.792415
001,18_100,11,0.755342,1.862398,0.700719,0.811899,0.829029,0.699026,0.662885,0.715460,0.811731,0.669667,0.808065,0.827945,0.720225,0.807499
001,18_100,5,0.622135,1.954443,0.566406,0.692187,0.675781,0.566406,0.503125,0.685156,0.692187,0.503125,0.610156,0.675781,0.685156,0.610156
001,18_100,8,0.705992,1.877635,0.639889,0.782530,0.778591,0.645090,0.608732,0.680909,0.773856,0.603849,0.750723,0.772619,0.686198,0.754727
001,18_101,11,0.810048,1.347940,0.791892,0.850095,0.862173,0.795259,0.776613,0.788213,0.851680,0.775450,0.787794,0.864316,0.791732,0.785903
001,18_101,5,0.668099,1.763022,0.572656,0.734375,0.612500,0.572656,0.690625,0.685156,0.734375,0.690625,0.713281,0.612500,0.685156,0.713281
001,18_101,8,0.753504,1.499483,0.719556,0.818660,0.776916,0.716805,0.732701,0.737470,0.816633,0.734523,0.739045,0.775688,0.735218,0.739520
001,18_110,11,0.733324,1.935876,0.658707,0.656420,0.648871,0.661185,0.825821,0.790798,0.656852,0.826865,0.826175,0.641588,0.785489,0.821400
001,18_110,5,0.605078,1.960895,0.527344,0.510156,0.626563,0.527344,0.626563,0.658594,0.510156,0.626563,0.681250,0.626563,0.658594,0.681250
001,18_110,8,0.677763,1.969336,0.589459,0.578778,0.606792,0.589619,0.765773,0.742057,0.578110,0.764897,0.785989,0.600701,0.741506,0.786940
001,18_codon,11,0.742430,1.902260,0.796713,0.751719,0.735973,0.794565,0.762439,0.730932,0.748698,0.756308,0.685636,0.731379,0.724640,0.689820
001,18_codon,5,0.596354,1.996401,0.614844,0.533594,0.619531,0.614844,0.646094,0.639062,0.533594,0.646094,0.525000,0.619531,0.639062,0.525000
001,18_codon,8,0.676383,1.967774,0.726445,0.645134,0.683763,0.728663,0.699478,0.691355,0.648362,0.697252,0.612417,0.682544,0.690899,0.610847
001,18,11,0.721909,1.940637,0.677019,0.717748,0.810554,0.680547,0.687300,0.690749,0.704709,0.678688,0.757042,0.806324,0.686986,0.765275
001,18,5,0.572396,1.991124,0.512500,0.531250,0.626563,0.512500,0.575781,0.589844,0.531250,0.575781,0.598437,0.626563,0.589844,0.598437
001,18,8,0.660492,1.982028,0.616106,0.627839,0.741965,0.618671,0.634557,0.644291,0.637067,0.643318,0.699028,0.737482,0.638284,0.686314
001,19_001,11,0.940130,0.469308,0.977417,0.977635,0.908144,0.976791,0.974419,0.906324,0.978198,0.975032,0.903621,0.902825,0.901410,0.900178
001,19_001,5,0.767057,1.476630,0.849219,0.924219,0.661719,0.849219,0.846094,0.662500,0.924219,0.846094,0.658594,0.661719,0.662500,0.658594
001,19_001,8,0.884592,0.833293,0.954325,0.969051,0.812260,0.955799,0.951344,0.807328,0.967268,0.949875,0.807218,0.814072,0.814421,0.812675
001,19_010,11,0.756861,1.827909,0.665900,0.697215,0.693273,0.664250,0.821487,0.819022,0.702623,0.821819,0.836610,0.701462,0.820650,0.837064
001,19_010,5,0.641927,1.902707,0.714063,0.605469,0.559375,0.714063,0.671875,0.624219,0.605469,0.671875,0.676562,0.559375,0.624219,0.676562
001,19_010,8,0.705188,1.851167,0.653493,0.636218,0.640185,0.653404,0.767840,0.756436,0.637539,0.766231,0.780418,0.632933,0.753926,0.782591
001,19_011,11,0.860412,0.973164,0.965879,0.822161,0.886640,0.964086,0.805340,0.875934,0.824672,0.805031,0.809968,0.883352,0.872039,0.811299
001,19_011,5,0.716016,1.659664,0.910156,0.683594,0.669531,0.910156,0.699219,0.678125,0.683594,0.699219,0.655469,0.669531,0.678125,0.655469
001,19_011,8,0.804046,1.238878,0.958604,0.755668,0.812644,0.958023,0.741282,0.807247,0.751898,0.739313,0.744606,0.819706,0.812544,0.747986
001,19_100,11,0.778112,1.750773,0.854442,0.845500,0.729368,0.856027,0.814777,0.731876,0.845735,0.815057,0.691253,0.734446,0.730913,0.690469
001,19_100,5,0.612891,1.975270,0.678906,0.689063,0.551562,0.678906,0.611719,0.660156,0.689063,0.611719,0.485938,0.551562,0.660156,0.485938
001,19_100,8,0.711629,1.882024,0.794742,0.798426,0.645996,0.796312,0.757139,0.674059,0.798502,0.752272,0.598053,0.646868,0.674898,0.603804
001,19_101,11,0.888079,0.813948,0.866744,0.905649,0.970070,0.868358,0.820920,0.860317,0.906369,0.823311,0.901900,0.970747,0.860246,0.901434
001,19_101,5,0.726042,1.586543,0.698438,0.720313,0.914844,0.698438,0.595313,0.704688,0.720313,0.595313,0.722656,0.914844,0.704688,0.722656
001,19_101,8,0.835458,1.090995,0.799551,0.863704,0.961508,0.804991,0.732368,0.801997,0.862757,0.725115,0.860612,0.959161,0.792235,0.862395
001,19_110,11,0.764155,1.746380,0.800645,0.800388,0.717217,0.805636,0.819634,0.707931,0.805328,0.819763,0.729791,0.722265,0.708873,0.732716
001,19_110,5,0.616536,1.976074,0.703125,0.669531,0.564063,0.703125,0.610938,0.500000,0.669531,0.610938,0.651563,0.564063,0.500000,0.651563
001,19_110,8,0.703437,1.865967,0.760988,0.744680,0.639718,0.769269,0.755507,0.628335,0.747566,0.758108,0.683210,0.641742,0.628499,0.682578
001,19_codon,11,0.731367,1.933685,0.710379,0.798225,0.748125,0.714547,0.684810,0.654855,0.797841,0.687136,0.795059,0.745415,0.650274,0.789464
001,19_codon,5,0.621875,1.987748,0.642188,0.675000,0.612500,0.642188,0.653906,0.513281,0.675000,0.653906,0.634375,0.612500,0.513281,0.634375
001,19_codon,8,0.684496,1.970316,0.676060,0.752941,0.694179,0.674193,0.648026,0.582337,0.747481,0.648680,0.752066,0.693968,0.587995,0.757372
001,19,11,0.739536,1.863798,0.690856,0.746768,0.768568,0.694688,0.701296,0.701224,0.749863,0.707135,0.820336,0.770788,0.703591,0.821040
001,19,5,0.583464,1.955101,0.595313,0.580469,0.628125,0.595313,0.554688,0.528906,0.580469,0.554688,0.613281,0.628125,0.528906,0.613281
001,19,8,0.679871,1.897086,0.663765,0.681773,0.721073,0.651845,0.641618,0.625877,0.684444,0.645443,0.748514,0.720502,0.627102,0.746198
001,1_001,11,0.931855,0.522991,0.898756,0.902757,0.892283,0.895368,0.974792,0.962078,0.898286,0.974800,0.966999,0.886769,0.962699,0.966904
001,1_001,5,0.775000,1.420127,0.662500,0.662500,0.662500,0.662500,0.962500,0.850000,0.662500,0.962500,0.850000,0.662500,0.850000,0.850000
001,1_001,8,0.879904,0.827955,0.807428,0.809449,0.801263,0.804707,0.975922,0.942500,0.805311,0.975658,0.945733,0.798716,0.942839,0.946321
001,1_010,11,0.786661,1.689024,0.822622,0.733659,0.864167,0.823191,0.726013,0.825724,0.736960,0.729711,0.745406,0.864778,0.825589,0.743082
001,1_010,5,0.660937,1.861734,0.653906,0.592187,0.664062,0.653906,0.739844,0.683594,0.592187,0.739844,0.632031,0.664062,0.683594,0.632031
001,1_010,8,0.730587,1.793141,0.767926,0.667361,0.799762,0.770140,0.700258,0.766266,0.663502,0.698976,0.679740,0.803302,0.768504,0.681737
001,1_011,11,0.845661,1.046002,0.873801,0.781243,0.824259,0.875340,0.860925,0.919532,0.787411,0.866312,0.808393,0.822035,0.919230,0.809753
001,1_011,5,0.720964,1.605947,0.776563,0.739062,0.635156,0.776563,0.880469,0.668750,0.739062,0.880469,0.625781,0.635156,0.668750,0.625781
001,1_011,8,0.806588,1.184960,0.841459,0.768131,0.755087,0.847063,0.877740,0.847261,0.771591,0.875984,0.746190,0.754369,0.844926,0.746814
001,1_100,11,0.749164,1.903954,0.706194,0.785748,0.759035,0.707972,0.696713,0.701471,0.784464,0.695429,0.836901,0.764500,0.709232,0.842247
001,1_100,5,0.619141,1.979916,0.677344,0.595313,0.578125,0.677344,0.579688,0.553125,0.595313,0.579688,0.731250,0.578125,0.553125,0.731250
001,1_100,8,0.690512,1.934888,0.686895,0.704598,0.674728,0.688346,0.645792,0.639555,0.702796,0.641612,0.788835,0.681287,0.638421,0.792630
001,1_101,11,0.940264,0.524701,0.900824,0.902348,0.902493,0.902050,0.977190,0.976787,0.903407,0.978631,0.981940,0.901888,0.974504,0.981335
001,1_101,5,0.731641,1.590887,0.605469,0.660156,0.642969,0.605469,0.795312,0.850000,0.660156,0.795312,0.835938,0.642969,0.850000,0.835938
001,1_101,8,0.864962,0.992049,0.791218,0.800020,0.799616,0.783624,0.927759,0.932827,0.799534,0.927117,0.948670,0.791648,0.927772,0.946594
001,1_110,11,0.737267,1.965101,0.802442,0.619778,0.846940,0.808529,0.709436,0.827761,0.622455,0.704747,0.618885,0.848222,0.819708,0.618300
001,1_110,5,0.622266,1.980232,0.671875,0.543750,0.711719,0.671875,0.666406,0.632031,0.543750,0.666406,0.507812,0.711719,0.632031,0.507812
001,1_110,8,0.689396,1.983536,0.756768,0.566722,0.820300,0.757225,0.662760,0.772352,0.567371,0.662323,0.566622,0.812920,0.766088,0.561937
001,1_codon,11,0.736133,1.909876,0.638781,0.782751,0.863350,0.639503,0.693782,0.657244,0.782615,0.694667,0.778850,0.861439,0.660609,0.779196
001,1_codon,5,0.607292,1.984142,0.542188,0.575000,0.697656,0.542188,0.623437,0.596875,0.575000,0.623437,0.608594,0.697656,0.596875,0.608594
001,1_codon,8,0.683996,1.945538,0.577518,0.715794,0.834059,0.578036,0.663730,0.594554,0.715348,0.663377,0.717580,0.834055,0.598299,0.715673
001,1,11,0.720594,1.846808,0.684160,0.734995,0.703667,0.682102,0.700661,0.737815,0.735408,0.700294,0.764936,0.702013,0.735485,0.765186
001,1,5,0.561849,1.959997,0.521875,0.598437,0.532031,0.521875,0.560937,0.571875,0.598437,0.560937,0.585938,0.532031,0.571875,0.585938
001,1,8,0.655071,1.885507,0.610193,0.679922,0.629156,0.617584,0.642084,0.669677,0.684026,0.641842,0.699141,0.624687,0.668888,0.694247
001,20_001,11,0.899052,0.675644,0.852426,0.870736,0.857886,0.851389,0.924355,0.928537,0.872120,0.924520,0.962913,0.856962,0.927074,0.959153
001,20_001,5,0.769531,1.439208,0.657031,0.657031,0.656250,0.657031,0.846875,0.846094,0.657031,0.846875,0.953906,0.656250,0.846094,0.953906
001,20_001,8,0.857038,0.920645,0.782859,0.800437,0.789314,0.777355,0.909560,0.908508,0.792141,0.908977,0.958749,0.788025,0.911088,0.959330
001,20_010,11,0.746388,1.948915,0.820276,0.848870,0.663123,0.820222,0.825888,0.670407,0.853859,0.827185,0.648166,0.664570,0.675296,0.638826
001,20_010,5,0.641146,1.940163,0.637500,0.686719,0.543750,0.637500,0.689063,0.703125,0.686719,0.689063,0.586719,0.543750,0.703125,0.586719
001,20_010,8,0.698142,1.957726,0.762319,0.812251,0.601349,0.763771,0.771991,0.647837,0.813833,0.770187,0.591561,0.604604,0.651932,0.588679
001,20_011,11,0.847982,1.213591,0.837641,0.945928,0.823330,0.834183,0.864755,0.771219,0.946849,0.861808,0.843763,0.822461,0.776999,0.846395
001,20_011,5,0.708464,1.702279,0.657813,0.693750,0.617969,0.657813,0.767188,0.721875,0.693750,0.767188,0.792188,0.617969,0.721875,0.792188
001,20_011,8,0.794346,1.418732,0.772958,0.867811,0.750918,0.765328,0.826540,0.742243,0.866673,0.828797,0.813848,0.746420,0.742556,0.810484
001,20_100,11,0.742021,1.917659,0.688925,0.771849,0.803746,0.689368,0.715885,0.682087,0.779362,0.717128,0.787291,0.806144,0.678695,0.784471
001,20_100,5,0.606510,1.964258,0.605469,0.594531,0.690625,0.605469,0.664062,0.543750,0.594531,0.664062,0.540625,0.690625,0.543750,0.540625
001,20_100,8,0.684658,1.913139,0.637158,0.697274,0.764729,0.642464,0.677528,0.627387,0.697735,0.678326,0.699930,0.767896,0.629888,0.696818
001,20_101,11,0.933882,0.512542,0.900330,0.973368,0.965884,0.894731,0.895204,0.894586,0.972897,0.901551,0.970650,0.966752,0.899642,0.970985
001,20_101,5,0.737240,1.572181,0.623437,0.917188,0.809375,0.623437,0.617188,0.657813,0.917188,0.617188,0.798438,0.809375,0.657813,0.798438
001,20_101,8,0.869696,0.906436,0.793055,0.961623,0.928250,0.794855,0.798516,0.801875,0.960515,0.797314,0.931904,0.928163,0.806562,0.932985
001,20_110,11,0.738827,1.918988,0.774903,0.845266,0.654353,0.770388,0.783755,0.685303,0.843187,0.788709,0.680652,0.660293,0.690039,0.685995
001,20_110,5,0.608984,1.990173,0.659375,0.618750,0.493750,0.659375,0.653125,0.579688,0.618750,0.653125,0.649219,0.493750,0.579688,0.649219
001,20_110,8,0.680979,1.949599,0.717803,0.776130,0.583221,0.711305,0.722311,0.634661,0.779680,0.734953,0.648712,0.583358,0.636778,0.642936
001,20_codon,11,0.749906,1.993123,0.885065,0.833132,0.657174,0.884193,0.825307,0.667091,0.834236,0.828381,0.641706,0.650592,0.663180,0.632304
001,20_codon,5,0.635938,1.953315,0.707031,0.674219,0.523438,0.707031,0.702344,0.592187,0.674219,0.702344,0.616406,0.523438,0.592187,0.616406
001,20_codon,8,0.701171,1.991890,0.839155,0.788280,0.587174,0.838418,0.786197,0.604939,0.786424,0.783448,0.604266,0.586504,0.600320,0.607980
001,20,11,0.724542,1.901302,0.748396,0.704059,0.689172,0.749450,0.748276,0.727146,0.708955,0.747496,0.727901,0.691430,0.725081,0.727642
001,20,5,0.580208,1.960789,0.566406,0.592969,0.584375,0.566406,0.550781,0.573438,0.592969,0.550781,0.613281,0.584375,0.573438,0.613281
001,20,8,0.664500,1.920663,0.673844,0.670497,0.638575,0.665432,0.669631,0.656985,0.667387,0.675778,0.679395,0.636249,0.657020,0.683237
001,21_001,11,0.894433,0.754461,0.805971,0.871838,0.868448,0.812249,0.918304,0.921737,0.873170,0.916981,0.977243,0.868530,0.919276,0.978433
001,21_001,5,0.750000,1.509542,0.621094,0.697656,0.696094,0.621094,0.768750,0.767188,0.697656,0.768750,0.949219,0.696094,0.767188,0.949219
001,21_001,8,0.838621,1.044927,0.717798,0.798227,0.794521,0.715524,0.872720,0.876729,0.794354,0.876743,0.972921,0.795669,0.875733,0.971590
001,21_010,11,0.746376,1.884805,0.802131,0.863290,0.672123,0.798522,0.776570,0.681989,0.862906,0.778284,0.682300,0.674606,0.684090,0.681339
001,21_010,5,0.642578,1.918019,0.650781,0.697656,0.615625,0.650781,0.603125,0.709375,0.697656,0.603125,0.578906,0.615625,0.709375,0.578906
001,21_010,8,0.699396,1.900568,0.743800,0.817296,0.619791,0.743554,0.723256,0.660167,0.816966,0.722525,0.629769,0.623986,0.660991,0.630496
001,21_011,11,0.789739,1.539304,0.839782,0.852740,0.758849,0.843694,0.823335,0.747487,0.851008,0.816686,0.724268,0.757209,0.742827,0.719547
001,21_011,5,0.699349,1.704665,0.712500,0.717969,0.723437,0.712500,0.653125,0.739844,0.717969,0.653125,0.649219,0.723437,0.739844,0.649219
001,21_011,8,0.751654,1.582983,0.789570,0.821772,0.720608,0.788791,0.758689,0.725913,0.822956,0.765616,0.688830,0.722824,0.726033,0.688578
